Feature,Diameter(mm),Depth(mm),Radius(mm),Length(mm),Width(mm),Angle( ˚),Distance(mm),Tolerance(µm),SurfaceFinish(µm),MachiningOperation
1,1.17629999996446,0.299806464478379,0,0,0,0,0,16,0.663221974677262,Drilling_RB_SFB_FB
1,0.773980606690647,0.881994928618861,0,0,0,0,0,20,1.41348076748034,Drilling_RB_SFB_FB
1,2.13594202242225,0.645176690696776,0,0,0,0,0,16,2.23037202599753,Drilling_RB_SFB_FB
1,1.86124226218399,2.62999132294725,0,0,0,0,0,24,1.06179169615897,Drilling_RB_SFB_FB
1,0.742348780762899,2.83869222545962,0,0,0,0,0,14,1.26255312809172,Drilling_RB_SFB_FB
1,2.36408469620205,1.27846527808836,0,0,0,0,0,10,1.74691662560296,Drilling_RB_SFB_FB
1,0.632259599058407,2.02707893357718,0,0,0,0,0,11,0.684588058724302,Drilling_RB_SFB_FB
1,2.95851543796373,1.1934626421437,0,0,0,0,0,16,1.2161142310826,Drilling_RB_SFB_FB
1,0.829609440103097,2.64678761884686,0,0,0,0,0,20,1.91647818393455,Drilling_RB_SFB_FB
1,1.72379209254651,0.408094599563781,0,0,0,0,0,19,0.839624800550039,Drilling_RB_SFB_FB
1,0.267072511583959,1.74389256760071,0,0,0,0,0,22,2.35563852701013,Drilling_RB_SFB_FB
1,2.88093694124641,1.68019572299695,0,0,0,0,0,19,0.67328167047588,Drilling_RB_SFB_FB
1,1.76755960158192,1.11963187082058,0,0,0,0,0,14,1.07147767117405,Drilling_RB_SFB_FB
1,1.31543469415325,0.107600342480338,0,0,0,0,0,14,2.05708996689439,Drilling_RB_SFB_FB
1,1.39417605203917,2.4285533835718,0,0,0,0,0,16,1.34369459252841,Drilling_RB_SFB_FB
1,1.31973640944461,2.47594400302536,0,0,0,0,0,18,0.999231024304287,Drilling_RB_SFB_FB
1,1.46240194868827,2.40066252320445,0,0,0,0,0,22,0.776794173840956,Drilling_RB_SFB_FB
1,0.115233669189308,0.914906768813259,0,0,0,0,0,14,1.78498120539566,Drilling_RB_SFB_FB
1,0.156320055864782,2.75850595167969,0,0,0,0,0,21,1.48860770504762,Drilling_RB_SFB_FB
1,0.850768615059914,2.43518382071422,0,0,0,0,0,20,0.9078310209553,Drilling_RB_SFB_FB
1,2.48026412700507,1.88774976305901,0,0,0,0,0,12,2.27562303706728,Drilling_RB_SFB_FB
1,2.82229437527997,1.43041645701447,0,0,0,0,0,15,1.79073827630908,Drilling_RB_SFB_FB
1,1.02430513650738,0.457279091685747,0,0,0,0,0,23,1.65485916092324,Drilling_RB_SFB_FB
1,0.753413980549405,0.13887823971112,0,0,0,0,0,12,1.18742243850522,Drilling_RB_SFB_FB
1,0.280143180813386,2.57045907637549,0,0,0,0,0,12,2.40077909108758,Drilling_RB_SFB_FB
1,2.3905914421747,1.39092003518298,0,0,0,0,0,10,0.675309660197658,Drilling_RB_SFB_FB
1,0.233946602268348,2.84612267858173,0,0,0,0,0,20,0.788765784731619,Drilling_RB_SFB_FB
1,2.25480860455837,2.71610274879704,0,0,0,0,0,24,2.18036860992321,Drilling_RB_SFB_FB
1,2.87584344082725,0.587400354606902,0,0,0,0,0,10,1.67553099016969,Drilling_RB_SFB_FB
1,2.06193965569604,0.70877045557587,0,0,0,0,0,23,1.87814961798528,Drilling_RB_SFB_FB
1,0.899252597387011,2.01762974150338,0,0,0,0,0,21,2.36240377829438,Drilling_RB_SFB_FB
1,0.149971425693074,0.323468258541429,0,0,0,0,0,23,1.89784368824708,Drilling_RB_SFB_FB
1,2.31648366625342,2.93706620290477,0,0,0,0,0,22,1.44111206948324,Drilling_RB_SFB_FB
1,0.965024731361673,2.81639413083145,0,0,0,0,0,10,1.91117920850775,Drilling_RB_SFB_FB
1,0.863910922347009,1.7092687796293,0,0,0,0,0,12,0.673373973995462,Drilling_RB_SFB_FB
1,1.77975226535522,2.20875776787163,0,0,0,0,0,14,1.52534208203247,Drilling_RB_SFB_FB
1,2.42678104934917,2.91843986708301,0,0,0,0,0,11,1.90294670232829,Drilling_RB_SFB_FB
1,0.787977393739518,2.57054566724596,0,0,0,0,0,11,1.59783406069058,Drilling_RB_SFB_FB
1,2.29196441153146,0.823423461345786,0,0,0,0,0,20,1.06666605785841,Drilling_RB_SFB_FB
1,0.978523521862696,2.86900178284062,0,0,0,0,0,17,1.39987600891056,Drilling_RB_SFB_FB
1,2.41812597402273,2.61436337670013,0,0,0,0,0,12,1.48336578730185,Drilling_RB_SFB_FB
1,2.98740088450968,1.78744982603098,0,0,0,0,0,11,2.08244319240526,Drilling_RB_SFB_FB
1,2.80225270907617,2.08078418722049,0,0,0,0,0,17,1.70879795282651,Drilling_RB_SFB_FB
1,2.46187838891297,1.87647604755341,0,0,0,0,0,12,0.89034542349037,Drilling_RB_SFB_FB
1,2.68461374029694,2.4002222834833,0,0,0,0,0,23,1.01048420603242,Drilling_RB_SFB_FB
1,0.419759672617279,2.5748428979482,0,0,0,0,0,21,2.22639348068822,Drilling_RB_SFB_FB
1,0.992768763599164,0.339704529802459,0,0,0,0,0,17,0.698209631221632,Drilling_RB_SFB_FB
1,2.85843407494366,2.36355254299092,0,0,0,0,0,14,1.20402242468119,Drilling_RB_SFB_FB
1,1.6095596622599,1.28318135289452,0,0,0,0,0,13,2.30801315668804,Drilling_RB_SFB_FB
1,2.54789901962263,0.243336978840872,0,0,0,0,0,10,0.904004225817405,Drilling_RB_SFB_FB
1,0.75204584674362,0.284521302146188,0,0,0,0,0,9,0.529654394510749,Drilling_RB_SFB_DB
1,0.293056162823773,1.28821740528599,0,0,0,0,0,7,0.253687231526089,Drilling_RB_SFB_DB
1,2.01612589114423,2.75439410991642,0,0,0,0,0,4,0.576806924963913,Drilling_RB_SFB_DB
1,1.13717777911138,0.993424372728767,0,0,0,0,0,4,0.572929337108567,Drilling_RB_SFB_DB
1,1.04571263155593,0.326229527064179,0,0,0,0,0,8,0.271536640336095,Drilling_RB_SFB_DB
1,2.30438881686761,2.96312082843508,0,0,0,0,0,6,0.61523773598702,Drilling_RB_SFB_DB
1,0.770845032794008,1.97905993127423,0,0,0,0,0,5,0.540679895868891,Drilling_RB_SFB_DB
1,1.2918384414113,0.974485555893004,0,0,0,0,0,6,0.346901098091076,Drilling_RB_SFB_DB
1,0.848932899947355,2.53464890112059,0,0,0,0,0,5,0.277230881016635,Drilling_RB_SFB_DB
1,2.73470006161357,0.533458692339715,0,0,0,0,0,9,0.181883879186374,Drilling_RB_SFB_DB
1,1.1922830108311,1.43739869854803,0,0,0,0,0,8,0.60625574445446,Drilling_RB_SFB_DB
1,0.794693053556364,1.7543689535885,0,0,0,0,0,6,0.175543704654262,Drilling_RB_SFB_DB
1,1.2815172294391,1.91715371912348,0,0,0,0,0,4,0.174052002358733,Drilling_RB_SFB_DB
1,2.69927891878745,1.47758940511197,0,0,0,0,0,8,0.595713600253674,Drilling_RB_SFB_DB
1,0.914910089654637,2.36089919386839,0,0,0,0,0,9,0.532326713189384,Drilling_RB_SFB_DB
1,0.55193534049014,0.764348733138775,0,0,0,0,0,4,0.362462152031896,Drilling_RB_SFB_DB
1,2.58020345036027,1.03059235701585,0,0,0,0,0,9,0.624435164285181,Drilling_RB_SFB_DB
1,0.559881246147604,1.2097356416508,0,0,0,0,0,10,0.323355794135964,Drilling_RB_SFB_DB
1,2.14247602169735,0.259066247616114,0,0,0,0,0,6,0.234078749492299,Drilling_RB_SFB_DB
1,1.60763535015924,0.195998548053203,0,0,0,0,0,5,0.283317091807573,Drilling_RB_SFB_DB
1,2.26314638212445,2.04733234054834,0,0,0,0,0,4,0.542422153193112,Drilling_RB_SFB_DB
1,0.624374308527096,2.63921519150044,0,0,0,0,0,7,0.59765605968395,Drilling_RB_SFB_DB
1,0.884758437095293,1.23169500208724,0,0,0,0,0,8,0.491584347198998,Drilling_RB_SFB_DB
1,1.54034849964159,2.05818357580122,0,0,0,0,0,10,0.24549366289375,Drilling_RB_SFB_DB
1,0.156095440982499,1.13492239275057,0,0,0,0,0,6,0.51797839974235,Drilling_RB_SFB_DB
1,2.96085178261789,2.61222189870028,0,0,0,0,0,5,0.296582156137636,Drilling_RB_SFB_DB
1,0.630491313010688,1.47415315086013,0,0,0,0,0,8,0.175680143065188,Drilling_RB_SFB_DB
1,0.82851228825756,0.15379307103433,0,0,0,0,0,10,0.220331506689477,Drilling_RB_SFB_DB
1,0.819701599759772,1.63167242046337,0,0,0,0,0,8,0.185781719023081,Drilling_RB_SFB_DB
1,2.41179749596809,2.77462262989887,0,0,0,0,0,4,0.316129054907048,Drilling_RB_SFB_DB
1,0.341831502501901,0.886010193977644,0,0,0,0,0,4,0.575070956212776,Drilling_RB_SFB_DB
1,1.28207202267692,1.0962310303948,0,0,0,0,0,10,0.397025357397655,Drilling_RB_SFB_DB
1,2.39806816974139,2.23558312457568,0,0,0,0,0,10,0.348911366977344,Drilling_RB_SFB_DB
1,2.91742519911123,1.77413606965477,0,0,0,0,0,8,0.442406425523853,Drilling_RB_SFB_DB
1,1.22426176749887,1.7084028981588,0,0,0,0,0,9,0.522111566731768,Drilling_RB_SFB_DB
1,0.391034318278556,1.18020548415125,0,0,0,0,0,9,0.38056099812293,Drilling_RB_SFB_DB
1,2.0806092267982,0.33997995725369,0,0,0,0,0,6,0.267410280300826,Drilling_RB_SFB_DB
1,1.36648549945887,0.671684635915282,0,0,0,0,0,10,0.575694129038831,Drilling_RB_SFB_DB
1,0.951098097057284,0.415258703530242,0,0,0,0,0,10,0.59167526445821,Drilling_RB_SFB_DB
1,1.11511637380596,1.13663752018092,0,0,0,0,0,5,0.56525051115155,Drilling_RB_SFB_DB
1,2.26521069708737,1.95343755642681,0,0,0,0,0,5,0.324261568412796,Drilling_RB_SFB_DB
1,2.77306737718576,0.984094771947706,0,0,0,0,0,4,0.629817851741324,Drilling_RB_SFB_DB
1,2.54282286914975,2.06839227049809,0,0,0,0,0,4,0.357270225420731,Drilling_RB_SFB_DB
1,1.10319292343773,2.04544680231462,0,0,0,0,0,6,0.403306292707918,Drilling_RB_SFB_DB
1,0.922060236660283,0.716555093356863,0,0,0,0,0,10,0.42711893925831,Drilling_RB_SFB_DB
1,2.10221000042226,1.39085268427454,0,0,0,0,0,9,0.570880063870336,Drilling_RB_SFB_DB
1,1.78704101752657,1.82174007166311,0,0,0,0,0,4,0.423586050730923,Drilling_RB_SFB_DB
1,0.619647567306044,0.579324381316762,0,0,0,0,0,8,0.206917952972038,Drilling_RB_SFB_DB
1,0.486546185229564,1.03066353905731,0,0,0,0,0,6,0.507128549742997,Drilling_RB_SFB_DB
1,1.05358868186398,1.60482862764811,0,0,0,0,0,7,0.376598948812049,Drilling_RB_SFB_DB
1,1.38637053210567,1.48566639158584,0,0,0,0,0,9,0.273004237421666,Drilling_RB_SFB_RG_SFG
1,1.82224201314125,0.318091305405219,0,0,0,0,0,9,0.51627948111378,Drilling_RB_SFB_RG_SFG
1,1.925638639456,2.05657333883541,0,0,0,0,0,10,0.330522183673147,Drilling_RB_SFB_RG_SFG
1,0.151780257554951,1.30337872447653,0,0,0,0,0,10,0.32590918255973,Drilling_RB_SFB_RG_SFG
1,1.64137039316151,2.07651610718199,0,0,0,0,0,6,0.440794488187266,Drilling_RB_SFB_RG_SFG
1,1.70725795672385,1.32501796143463,0,0,0,0,0,7,0.550463613320917,Drilling_RB_SFB_RG_SFG
1,1.43000304723267,1.07192080520652,0,0,0,0,0,9,0.536361031817114,Drilling_RB_SFB_RG_SFG
1,0.48187369957083,2.85407814801809,0,0,0,0,0,8,0.60372517832401,Drilling_RB_SFB_RG_SFG
1,1.98588013744799,2.90459438228924,0,0,0,0,0,9,0.338996789256178,Drilling_RB_SFB_RG_SFG
1,0.800562986695383,0.6027742374597,0,0,0,0,0,9,0.324145134368746,Drilling_RB_SFB_RG_SFG
1,2.27132760597534,0.712535488911201,0,0,0,0,0,7,0.370516514470134,Drilling_RB_SFB_RG_SFG
1,2.81096511130259,2.37315918863978,0,0,0,0,0,8,0.574645372051603,Drilling_RB_SFB_RG_SFG
1,0.865619507284021,0.723616382295057,0,0,0,0,0,8,0.45175419639564,Drilling_RB_SFB_RG_SFG
1,2.61281405652508,1.49326519410915,0,0,0,0,0,8,0.569231686313826,Drilling_RB_SFB_RG_SFG
1,2.61593931235313,0.823712593675234,0,0,0,0,0,9,0.610088675894648,Drilling_RB_SFB_RG_SFG
1,2.59675121369017,2.78957749440373,0,0,0,0,0,6,0.160365498383921,Drilling_RB_SFB_RG_SFG
1,2.99150115217546,0.916435035643126,0,0,0,0,0,7,0.161602288927526,Drilling_RB_SFB_RG_SFG
1,1.6158208487822,2.24353854339392,0,0,0,0,0,10,0.378435747467327,Drilling_RB_SFB_RG_SFG
1,1.30496138672303,1.03027736785424,0,0,0,0,0,8,0.362692189167029,Drilling_RB_SFB_RG_SFG
1,1.74431062103813,1.9119937802234,0,0,0,0,0,9,0.29293852581101,Drilling_RB_SFB_RG_SFG
1,2.09868509988066,1.93524742801957,0,0,0,0,0,8,0.217451685774148,Drilling_RB_SFB_RG_SFG
1,2.21821268872756,0.821801045475289,0,0,0,0,0,7,0.466493080662868,Drilling_RB_SFB_RG_SFG
1,0.593381173341131,1.11269503864234,0,0,0,0,0,10,0.322139810018603,Drilling_RB_SFB_RG_SFG
1,0.916057253582258,0.438930789984383,0,0,0,0,0,7,0.400873258225924,Drilling_RB_SFB_RG_SFG
1,0.634787140214397,0.56825909410124,0,0,0,0,0,9,0.565910274962031,Drilling_RB_SFB_RG_SFG
1,2.57337420092344,1.85646637948451,0,0,0,0,0,6,0.468169193427778,Drilling_RB_SFB_RG_SFG
1,0.96091695147476,2.12653480658938,0,0,0,0,0,8,0.50040274046893,Drilling_RB_SFB_RG_SFG
1,2.61701286905647,0.758048272675397,0,0,0,0,0,9,0.625156221391802,Drilling_RB_SFB_RG_SFG
1,2.97515718095589,2.92667847957502,0,0,0,0,0,10,0.619284408556166,Drilling_RB_SFB_RG_SFG
1,0.813841653964044,2.5119942377987,0,0,0,0,0,6,0.29766683195477,Drilling_RB_SFB_RG_SFG
1,2.85979355482062,0.833765872615156,0,0,0,0,0,6,0.447650534620076,Drilling_RB_SFB_RG_SFG
1,0.756426407647512,2.41807006195558,0,0,0,0,0,10,0.624437910963979,Drilling_RB_SFB_RG_SFG
1,1.24808445162302,0.214325479743438,0,0,0,0,0,6,0.57399280527848,Drilling_RB_SFB_RG_SFG
1,2.30486895957101,1.98523260010912,0,0,0,0,0,6,0.189005263431765,Drilling_RB_SFB_RG_SFG
1,0.866449866066654,2.93111970782149,0,0,0,0,0,10,0.53078980435722,Drilling_RB_SFB_RG_SFG
1,1.86701122381519,2.64718780642835,0,0,0,0,0,8,0.518194054391158,Drilling_RB_SFB_RG_SFG
1,1.33436067432192,2.41664992909145,0,0,0,0,0,7,0.356131152398029,Drilling_RB_SFB_RG_SFG
1,2.31640970601387,1.17696014326102,0,0,0,0,0,6,0.584422140327253,Drilling_RB_SFB_RG_SFG
1,2.77507753953935,1.33933123155411,0,0,0,0,0,10,0.439544139935002,Drilling_RB_SFB_RG_SFG
1,0.111394218624152,2.71744653099449,0,0,0,0,0,6,0.271943818544543,Drilling_RB_SFB_RG_SFG
1,2.90281964495453,2.4787345785089,0,0,0,0,0,7,0.16502903193693,Drilling_RB_SFB_RG_SFG
1,1.74731152560494,2.9192618782387,0,0,0,0,0,7,0.524444176160121,Drilling_RB_SFB_RG_SFG
1,1.30039754805538,1.77890197885299,0,0,0,0,0,6,0.438053290458474,Drilling_RB_SFB_RG_SFG
1,2.84621667375357,0.726344413266245,0,0,0,0,0,10,0.46436664925254,Drilling_RB_SFB_RG_SFG
1,1.6747638783613,1.38888487224419,0,0,0,0,0,8,0.406605536635409,Drilling_RB_SFB_RG_SFG
1,1.20433491315383,0.883081773864708,0,0,0,0,0,9,0.412880507342357,Drilling_RB_SFB_RG_SFG
1,1.36420201392284,0.630126810647596,0,0,0,0,0,7,0.166593869522525,Drilling_RB_SFB_RG_SFG
1,0.741432979973139,0.582579907804119,0,0,0,0,0,7,0.264733148060233,Drilling_RB_SFB_RG_SFG
1,0.738559529746477,0.260650970196836,0,0,0,0,0,7,0.261584098415883,Drilling_RB_SFB_RG_SFG
1,0.461891256959442,2.54704892889832,0,0,0,0,0,6,0.590548867268538,Drilling_RB_SFB_RG_SFG
1,0.595537295839018,2.75362407951278,0,0,0,0,0,5,0.149368245567237,Drilling_RB_SFB_RG_FG
1,2.45149532297967,1.5231569603326,0,0,0,0,0,6,0.104939458825316,Drilling_RB_SFB_RG_FG
1,2.47657100210108,2.70015362318139,0,0,0,0,0,6,0.145801719141677,Drilling_RB_SFB_RG_FG
1,1.961521922249,2.44278204598137,0,0,0,0,0,4,0.122261692631234,Drilling_RB_SFB_RG_FG
1,2.57055729241825,0.389901944154688,0,0,0,0,0,4,0.104057964931319,Drilling_RB_SFB_RG_FG
1,1.53082940449692,1.71313875505531,0,0,0,0,0,6,0.12671137626269,Drilling_RB_SFB_RG_FG
1,0.432843997681821,2.19157099358626,0,0,0,0,0,5,0.116809629945707,Drilling_RB_SFB_RG_FG
1,2.48042327281884,2.14017277737462,0,0,0,0,0,5,0.127555210990365,Drilling_RB_SFB_RG_FG
1,1.78747595581052,1.24745858549896,0,0,0,0,0,6,0.103517371436875,Drilling_RB_SFB_RG_FG
1,0.745884283318291,2.28451355801208,0,0,0,0,0,6,0.155036205680272,Drilling_RB_SFB_RG_FG
1,2.0728373442903,0.260669209422792,0,0,0,0,0,5,0.143335670408725,Drilling_RB_SFB_RG_FG
1,1.62259668530553,0.916436120631961,0,0,0,0,0,6,0.0846913440775365,Drilling_RB_SFB_RG_FG
1,2.02049281901709,0.885852196521074,0,0,0,0,0,4,0.137457452515671,Drilling_RB_SFB_RG_FG
1,0.35507192149522,0.541578574705478,0,0,0,0,0,4,0.115498471281969,Drilling_RB_SFB_RG_FG
1,2.77929879741506,2.55567632587279,0,0,0,0,0,4,0.144376949689584,Drilling_RB_SFB_RG_FG
1,2.13937303643133,1.08937318887812,0,0,0,0,0,6,0.0901796763115269,Drilling_RB_SFB_RG_FG
1,2.94506718932179,0.373466375532879,0,0,0,0,0,5,0.136701865361335,Drilling_RB_SFB_RG_FG
1,0.284414222594186,1.18851987669955,0,0,0,0,0,5,0.135667184921046,Drilling_RB_SFB_RG_FG
1,0.572337918564452,2.219790421942,0,0,0,0,0,5,0.149887560411032,Drilling_RB_SFB_RG_FG
1,1.26564027435111,1.00854121558249,0,0,0,0,0,6,0.12164053402906,Drilling_RB_SFB_RG_FG
1,0.534208692401694,0.284588534446737,0,0,0,0,0,4,0.126186099824148,Drilling_RB_SFB_RG_FG
1,1.76545324551607,0.919610310520056,0,0,0,0,0,5,0.126827982715477,Drilling_RB_SFB_RG_FG
1,2.7465989226779,1.9387172813954,0,0,0,0,0,4,0.114319614974204,Drilling_RB_SFB_RG_FG
1,0.966663410313133,2.49506814551484,0,0,0,0,0,4,0.125948396449292,Drilling_RB_SFB_RG_FG
1,0.637408725352833,1.44571399176156,0,0,0,0,0,4,0.0856829721752065,Drilling_RB_SFB_RG_FG
1,2.2544322777345,1.16205942508171,0,0,0,0,0,6,0.139152313880737,Drilling_RB_SFB_RG_FG
1,2.11912313030105,0.628325934404793,0,0,0,0,0,6,0.114517177201106,Drilling_RB_SFB_RG_FG
1,2.99849873755325,1.90596899671347,0,0,0,0,0,4,0.148665139841512,Drilling_RB_SFB_RG_FG
1,1.21905419100219,2.52015421600993,0,0,0,0,0,4,0.121100741408989,Drilling_RB_SFB_RG_FG
1,1.39400045770892,2.57037402917364,0,0,0,0,0,5,0.116391529650792,Drilling_RB_SFB_RG_FG
1,2.35222807043817,2.67097689253056,0,0,0,0,0,4,0.123956484734564,Drilling_RB_SFB_RG_FG
1,2.2055714977998,1.27640462092072,0,0,0,0,0,4,0.159143391775631,Drilling_RB_SFB_RG_FG
1,2.66654248598478,1.3539082819439,0,0,0,0,0,5,0.13320264947461,Drilling_RB_SFB_RG_FG
1,0.214007960102484,1.16003989984591,0,0,0,0,0,5,0.100798831872315,Drilling_RB_SFB_RG_FG
1,2.06356886549841,0.888429710068559,0,0,0,0,0,5,0.097366872105406,Drilling_RB_SFB_RG_FG
1,2.58687353683246,2.19682713460797,0,0,0,0,0,5,0.102912997634653,Drilling_RB_SFB_RG_FG
1,2.14392374879593,2.24671320116204,0,0,0,0,0,6,0.13410264203033,Drilling_RB_SFB_RG_FG
1,0.653849782574605,1.09059566279841,0,0,0,0,0,5,0.0982004178295589,Drilling_RB_SFB_RG_FG
1,0.11466517294131,0.889579384026558,0,0,0,0,0,6,0.0974802915184176,Drilling_RB_SFB_RG_FG
1,2.36739423461278,0.571781379748427,0,0,0,0,0,4,0.119862513924906,Drilling_RB_SFB_RG_FG
1,1.08480494072198,0.819051872817036,0,0,0,0,0,4,0.108532924376814,Drilling_RB_SFB_RG_FG
1,1.40255477366977,1.46551044756522,0,0,0,0,0,5,0.12416317767578,Drilling_RB_SFB_RG_FG
1,1.82850926653786,0.574058568567507,0,0,0,0,0,6,0.111810872923233,Drilling_RB_SFB_RG_FG
1,1.49058100136111,2.37319123893365,0,0,0,0,0,5,0.146463706508973,Drilling_RB_SFB_RG_FG
1,2.4087623431614,2.13422525624717,0,0,0,0,0,5,0.12432093188692,Drilling_RB_SFB_RG_FG
1,0.159318102109543,1.09614584809681,0,0,0,0,0,5,0.0901594703405386,Drilling_RB_SFB_RG_FG
1,1.28002459822864,2.73322856017474,0,0,0,0,0,5,0.142657743945078,Drilling_RB_SFB_RG_FG
1,1.09335506455469,0.210408451802598,0,0,0,0,0,4,0.0902741700994228,Drilling_RB_SFB_RG_FG
1,0.346881393972021,2.62205346528864,0,0,0,0,0,6,0.0832734275013715,Drilling_RB_SFB_RG_FG
1,0.145123423044053,0.568121308281268,0,0,0,0,0,6,0.157415658403898,Drilling_RB_SFB_RG_FG
1,0.302924160727461,2.98810533083942,0,0,0,0,0,8,0.831557492218775,Drilling_RB_SFB_G_H
1,1.87115593892821,1.20055502639691,0,0,0,0,0,4,1.01449556337324,Drilling_RB_SFB_G_H
1,1.91108381045303,0.578758948280685,0,0,0,0,0,8,1.19700580584381,Drilling_RB_SFB_G_H
1,0.295695636015984,2.61105618618795,0,0,0,0,0,6,0.233493745841596,Drilling_RB_SFB_G_H
1,1.2091538240346,2.61291196578741,0,0,0,0,0,4,0.0980344118076251,Drilling_RB_SFB_G_H
1,0.577104528701377,2.54202842695776,0,0,0,0,0,3,0.444061663125128,Drilling_RB_SFB_G_H
1,1.9957903140616,1.60332055913113,0,0,0,0,0,10,0.460017691401388,Drilling_RB_SFB_G_H
1,0.135906777817064,0.299639230513007,0,0,0,0,0,5,0.875834267383987,Drilling_RB_SFB_G_H
1,1.36231399459022,2.57873455641192,0,0,0,0,0,4,0.197238374180983,Drilling_RB_SFB_G_H
1,1.6652019831601,0.427676589509525,0,0,0,0,0,9,0.797938439456961,Drilling_RB_SFB_G_H
1,0.137024501436548,2.46322653340716,0,0,0,0,0,3,0.204094219742902,Drilling_RB_SFB_G_H
1,1.1695527479726,1.06852714915627,0,0,0,0,0,9,0.451624939736823,Drilling_RB_SFB_G_H
1,1.20199890969741,2.15012233692909,0,0,0,0,0,7,1.10623021443389,Drilling_RB_SFB_G_H
1,0.942552611588216,1.79371892711296,0,0,0,0,0,7,0.0927126294162107,Drilling_RB_SFB_G_H
1,2.54706160184549,0.770608764758131,0,0,0,0,0,8,0.795668381005695,Drilling_RB_SFB_G_H
1,0.242990356036562,1.90666604594037,0,0,0,0,0,3,0.188796404931886,Drilling_RB_SFB_G_H
1,0.330126358561491,2.03871709552132,0,0,0,0,0,5,1.00315060856517,Drilling_RB_SFB_G_H
1,0.972737947797144,0.460233610015005,0,0,0,0,0,5,1.07461402452316,Drilling_RB_SFB_G_H
1,1.63234049206158,0.313851517319535,0,0,0,0,0,7,1.08031207197495,Drilling_RB_SFB_G_H
1,2.79557644025345,2.7349125161277,0,0,0,0,0,9,0.7721742372041,Drilling_RB_SFB_G_H
1,0.582849014470307,0.14109812409635,0,0,0,0,0,8,0.0589076289795551,Drilling_RB_SFB_G_H
1,0.743869575084712,0.668164917342584,0,0,0,0,0,7,0.872565452826665,Drilling_RB_SFB_G_H
1,2.02293851757701,2.88416894446544,0,0,0,0,0,3,1.18190509917266,Drilling_RB_SFB_G_H
1,0.243004870549129,2.14780932760337,0,0,0,0,0,9,0.798540701475296,Drilling_RB_SFB_G_H
1,2.81070670490348,2.24839563581814,0,0,0,0,0,7,0.386772914727592,Drilling_RB_SFB_G_H
1,2.45216988803468,1.87483778574728,0,0,0,0,0,4,0.830449373050412,Drilling_RB_SFB_G_H
1,1.67362163112031,0.829696395201417,0,0,0,0,0,9,0.997306272507934,Drilling_RB_SFB_G_H
1,1.03306633493306,1.51538139366368,0,0,0,0,0,9,0.342449984847482,Drilling_RB_SFB_G_H
1,2.97471990111991,1.96089017309513,0,0,0,0,0,10,0.716765201923152,Drilling_RB_SFB_G_H
1,1.3823238639091,0.148736108442893,0,0,0,0,0,6,0.180307744067525,Drilling_RB_SFB_G_H
1,1.39367309271144,0.602960323587959,0,0,0,0,0,9,0.55469990883219,Drilling_RB_SFB_G_H
1,2.30120395330098,2.15422206475127,0,0,0,0,0,4,1.00128179953009,Drilling_RB_SFB_G_H
1,1.72861616644462,1.44518171663533,0,0,0,0,0,3,0.709812477562402,Drilling_RB_SFB_G_H
1,1.40063067932829,0.422344515246533,0,0,0,0,0,3,1.20941548934157,Drilling_RB_SFB_G_H
1,0.300153341440834,0.147588266970875,0,0,0,0,0,4,0.556205231942645,Drilling_RB_SFB_G_H
1,0.414423750455605,0.341475697776103,0,0,0,0,0,6,1.12432852260571,Drilling_RB_SFB_G_H
1,2.3188969294738,0.32524612691034,0,0,0,0,0,3,0.428269352042307,Drilling_RB_SFB_G_H
1,1.19098269814307,2.22214747796048,0,0,0,0,0,8,0.149765553093371,Drilling_RB_SFB_G_H
1,1.53672452040322,0.573287366905892,0,0,0,0,0,9,1.22511574449903,Drilling_RB_SFB_G_H
1,0.456067536437971,1.06257336400104,0,0,0,0,0,4,0.753275028167092,Drilling_RB_SFB_G_H
1,2.90555288285945,2.0181085926259,0,0,0,0,0,8,0.887828110777881,Drilling_RB_SFB_G_H
1,2.28750349905479,0.210206320276929,0,0,0,0,0,5,0.782350704364637,Drilling_RB_SFB_G_H
1,2.05552101263125,0.365734348232573,0,0,0,0,0,5,1.22100271643851,Drilling_RB_SFB_G_H
1,0.151102310233951,1.70223111576369,0,0,0,0,0,10,1.18866666354447,Drilling_RB_SFB_G_H
1,2.32337718949036,0.403280983855216,0,0,0,0,0,5,0.849447524625118,Drilling_RB_SFB_G_H
1,2.69674019081384,1.03917735508588,0,0,0,0,0,10,1.0499367376703,Drilling_RB_SFB_G_H
1,2.8643896813627,0.430214222465213,0,0,0,0,0,10,1.09763290264301,Drilling_RB_SFB_G_H
1,1.86093554266478,0.265952393104293,0,0,0,0,0,9,0.885299280025037,Drilling_RB_SFB_G_H
1,0.389465890358237,0.444239985573999,0,0,0,0,0,6,0.337078589430166,Drilling_RB_SFB_G_H
1,2.60299840707689,2.38673516119808,0,0,0,0,0,6,0.313596207784712,Drilling_RB_SFB_G_H
1,0.259638106290009,2.32232569604506,0,0,0,0,0,6,0.469594721530277,Drilling_RB_SFB_G_L
1,2.32697755412124,2.52103061479718,0,0,0,0,0,5,0.497957801732123,Drilling_RB_SFB_G_L
1,1.8018994961016,0.781591070119565,0,0,0,0,0,5,0.342910120404574,Drilling_RB_SFB_G_L
1,1.65392471992888,0.526290038276625,0,0,0,0,0,5,0.369667700938795,Drilling_RB_SFB_G_L
